source,date,text,url,rating,platform,app_name
appstore_mls_official_app,2025-02-22,Trying too hard. Trying to make things too pretty at the expense of user experience. Preferred a more simple layout without all the other flare. Also signing in to use is nonsense,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-22,"App forces you to create account. The latest app update forces you to create an account and blocks you from viewing any content or scores without an account. Terrible decision, hope they go back on this on their next update",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-22,Why do I need to create an account?. Been using this app for a decade but I’m not creating an account to use it so I guess I’ve got to uninstall it and look elsewhere. A bizarre annoying decision to make an account mandatory when I just want to see scores,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-22,Genuinely dumb update. You now have to create an account to simply check scores/schedules. This will only help to drive users away from the app. So why?,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-22,Wants to create account. I don’t want to create account. Delete!,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-21,New App Requirements. The new update requires you to create an account. Why does everything require and account. I just wanted to know the schedules and see a bit of news. I don’t need a login for that. I don’t want personalized stuff because that just means you want to track me more and sell my info to advertisers. I just renewed my mls subscription to watch the games this year but keep this up and I won’t be returning next year,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-21,Sign-in Required?. What used to be a serviceable service for keeping up with MLS now requires me to create a sign in and opt in to share my information?  No thanks to selling my info. Deleting until the sign-in requirement is removed. Not classy at all and disappointing,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-20,"App now requires account. I’m not interested in creating an account to read articles or check scores freely available on the website, especially when it’s not been required for the past decade",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2025-02-13,"So-so App. Why does this app keeping signing me out of my account on all my devices?  I keep having to reset my notification preferences every time I have to sign back in.  

Also the new iPad version is now crashing when trying to launch after the new update released this morning (2/13/25)",https://apps.apple.com/us/app/id397303467,3,ios,MLS Official App
appstore_mls_official_app,2025-01-21,Good. It’s a great app but it sign you out almost every day must be a glitch…,https://apps.apple.com/us/app/id397303467,5,ios,MLS Official App
appstore_mls_official_app,2024-10-30,Update App. This app did not have good information on mid-year Leagues Cup. No bracket - not good info. Now for the playoffs same thing. Lousy set up. Please fix and at the very least update game as things game 2 and so and so won game one…Love the sport and you guys need to get much better,https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2024-08-31,"MLS app owes me a new phone. Every time I see a notification that my boys get scored on before it hits the telly live, my phone is headed directly for the wall at blistering speeds. I suggest they delay the score updates for a minute or two instead of posting them the literal millisecond it happens so the broadcast can catch up",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-08-09,"Worst App on my phone. Consistently crashes. I have to reset my “favorite team” weekly. Does not retain selections for notifications. No other choice from MLS, but honestly after this many years this should not be happening",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-07-20,Create an app just for Fantasy. Too many bugs and it signs me out several times a week,https://apps.apple.com/us/app/id397303467,3,ios,MLS Official App
appstore_mls_official_app,2024-07-03,Amazing. I Love this app!!!!!!!!!!!,https://apps.apple.com/us/app/id397303467,5,ios,MLS Official App
appstore_mls_official_app,2024-06-28,Great app but huge problem. Nothing is worst then watching a game on MLS TV live sitting there in suspense seeing what will happen and the MLS app sends a notification to your phone saying that a goal is scored but you are watching that game and nearly a minute later a goal is scored. Notifications needs to happen in line with what is occurring on broadcast of games. Please fix and put a delay on notifications to match delay in your broadcast,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-06-20,"Change the scores screen!. A scores screen that endlessly scrolls DOES NOT WORK if the app doesn’t ping for updates more frequently. Example. I just opened the app after using it yesterday, some games are still showing in progress. When I click on said game it obviously says it’s over. When I move back to the scores screen it hasn’t updated. Just says the games are still in progress. 

So if I want to update the scores screen I have to either scroll all the way to the top for the pull down refresh (that’s usually multiple days back) or I have to force close the app and reopen. 

Just show one day on the scores screen. Do it like the ESPN app if you are going to have pull down for refresh. It’s so infuriatingly frustrating",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-04-27,"Stop Posting the Score on the game replays!. Here is the deal… everything is great except that if you miss a game and go back to watch it they post the score on the icon. Premier, Champions league, and a host of other leagues do not do this. I’m watching it this year. But if by the end of the season this doesn’t change, well, I will be done with MLS. I payed for the season and watching Messi will be worth it. Other than that MLS is cool but i absolutely hate it that they post all the scores so much so that if you don’t watch it “live” you will always know the score - someone fix this",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2024-04-21,"Megged. I keep hoping that the developers will get the bugs out. I've deleted and reloaded this app a few times and it still is full of bugs: slow loading, frequent ""megged"" messages, and just poor performance. Today I gave up on the MLS app and went to ESPN to get a recap of a game",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2024-03-16,"Lame. Its lame that we cant see standings in our team app and now have to use the useless mls app…

Stop tryin to force everyone where you want!!!!",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-03-08,"Bait And Switch. On my NFL season pass, I can watch, for a year, all of the past games going back to the first game of the season. That is the same thing on my Major League Baseball season pass, I can watch all the past games I might have missed, going back until the beginning of the season. I thought that was what I was going to get with MLS Season Pass. 

After us subscribers discover that the streamed past games are only available for a few days after the original match, we are not happy. MLB and NFL have established what ""Season Pass"" means. Apple calls this product ""Season Pass, but it does not live up to the industry standard. I thought I was buying a real season pass, but instead I got something which Apple calls a season pass, but which isn't. I feel duped.
 
 After an MLS match the only video available of it, after a couple of days elapse, is 7 minutes of "" highlights.""  I think it's a ripoff. I can get the same highlights on Youtube for free. MLS Season Pass is not a good value. It is like having a land-line or cable. You get stuck watching the games on the broadcaster's  timeline instead of your own. The world is glutted with opportunities to follow European and Latin soccer. I don't have to put my soccer time into an inferior product, and MLS becomes inferior by being associated with this bad season pass. What do other customers think?",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-03-05,"Rating based on fantasy. I only have this app to play fantasy, but it’s kinda lame. 

Doesn’t warn you about injured players. 
Doesn’t have a reset button if you’re tinkering w your team to make transfers, etc.
Adds points from your bench players but freaked me out bc it doesn’t give a visual indication (ie swap out the starting players picture for the bench players one) that they’ve done so, you just have to do the math to make sure you got your points.
Also, to look at faq’s or how to play it tells me to just go to the website and look at it.

Highly recommend a look at the premier league app and how they do fantasy. Much more intuitive and easy to follow/understand!",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2024-03-04,Unable. To cancel MLS…..help!!!!!!,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-03-03,"Please fix the bugs. The news on the Charlotte FC page is still broken. It's still showing articles from last season. Please fix. Also, the ""Latest..."" whatever tab's name gets cut off on tablet landscape",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2024-02-09,Is it asking too much…. For up to date news and stats?  Feb 9 2024 and rosters are still Nov 23…new season starts soon. Jeez,https://apps.apple.com/us/app/id397303467,3,ios,MLS Official App
appstore_mls_official_app,2024-01-11,No notifications. Still not getting notifications for articles. Makes it really hard to follow the league,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-12-15,Open Cup. It is absolutely shameful that MLS D1 teams will not participate in the US Open Cup,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-12-02,"Very unstable on iPhone or iPad.. The latest updates must’ve been filtered through a windowsME operating system. 
Might load initially and if I switch paths within the app after my initial search - game over. Just gets stuck. Logically I Close app and relaunch - prepare to “attempt to load” for multiple minutes and never get back in to what you’d hoped to view. 

Nearly worthless",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-16,"Fixed!. Wow!  For the first and only time in my life someone has actually not only responded but taken action to fix an issue that I have reported.  Very impressive!  MLS sets the standard from which other app developers should be judged.  

As it turns out, I had just found a work around which was to select the minimum size font for the phone which would then allow the continue button to be seen on screen.  But the developer fixed the issue by allowing scrolling on the page 

We’ll done!   Five stars!

Now could you work on fixing the LA Galaxy please!

Update 14.2 locks up the app on the info page about the latest enhancement called Live Activities. When you try to contact the developer you get a page at mls.com that says Megged. Try to contact MLS, fuggetaboudit. One star because the developer and MLS obviously don’t give a cr@p about their customers because they don’t want to hear about any problems. So typical these days. So sad",https://apps.apple.com/us/app/id397303467,5,ios,MLS Official App
appstore_mls_official_app,2023-11-16,App never opens up. This App is the only App on my iPhone that never opens up after updates,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-13,Stuck on opening screen w Live Update?. I’m stuck on an opening screen promoting Live Updates & how to set them up: with no obvious way to get off the screen!?  What’s up with that!!?,https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-11-13,This app never loads!!!. I am sick and tired of this app.  It’s useless.  It never loads and might as well be gone.  Deleted from my phone for good,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-11,New version of app. Screen locked on advertisement of new Lock Screen features. It will not scroll. I’ve deleted & reloaded the app to no avail,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-10,"It’s a roll of the dice. Sometimes the app loads, sometimes it doesn’t. Frustrating",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-11-07,"Your developers got megged.. If the app continuously gets network errors, even when the device is on a reliable wi-if connection, that’s not a problem with my network - it’s crappy coding.

Nov 2023 update - it no longer says I got megged, but the ‘shield’ just cycles and content doesn’t load - even on a solid wi-fi connection",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-06,Pretty good overall - need brackets!. The app is pretty good with live updates — I just wish they had the playoff brackets somewhere on here,https://apps.apple.com/us/app/id397303467,4,ios,MLS Official App
appstore_mls_official_app,2023-11-04,#PhukMLSapp. Consistently disappoints. Updates never solve inability to open the app on iPhone. Just like MLS selling out fans by limiting viewing games to Apple TV this season. I’m done with MLS and with Apple phone and tv,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-11-02,No MLS Cup playoffs support. The app does not display the playoffs bracket anywhere. The standings tab only shows the regular season table. The scores tab only shows a chronological list of past and upcoming games. The latest tab is a list of news stories. How is a fan supposed to follow the playoffs?,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-10-22,"Recommendations, Accessibility. As a blind user of sports apps, this is not my favorite. It is workable but the access could be better.  It appears many of the things you click on are more image based and it is not clear if there is an accessible button or link there or not without just blindly trying and hoping it works.  

I would also ask that the cap on alerts be lifted.  You cannot select updates about the start and end of all games for all teams, because when you choose a team as a topic, the app immediately assigns game start/finish, team news and team goals scored as a package of 3 alerts.  So you have to go in and remove two of those three alerts to get down to one, so you can then add more teams.  At minimum, I'd like to be able to get a game start/end status for each team and team news alerts.  As currently designed, I have game start/'finish for each team, then news, lineups and goals scored at the league wide level",https://apps.apple.com/us/app/id397303467,4,ios,MLS Official App
appstore_mls_official_app,2023-10-10,"Catch all the action here. Postgame highlights are awesome, perfect way to get up to speed quickly on all the action",https://apps.apple.com/us/app/id397303467,5,ios,MLS Official App
appstore_mls_official_app,2023-07-15,"Predictor Pain. Great app, just wish it would keep me signed in so I don’t have to sign in every time I make my MLS predictions…",https://apps.apple.com/us/app/id397303467,3,ios,MLS Official App
appstore_mls_official_app,2023-07-08,"Horrible app.. It doesn’t even show all the game on today’s date. It won’t show games for future dates, videos make it so you have to restart your iPad to get anything to work.  It continually megs out. 

Please get someone better to program this",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-05-30,"Garbage since last update. Since the last update the app, particularly for fantasy, has been garbage. Easier to just use the browser. What’s the point 🙄",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-05-28,Fantasy log in troubles :(. Can’t log in to my account via my phone. It’s the worst,https://apps.apple.com/us/app/id397303467,4,ios,MLS Official App
appstore_mls_official_app,2023-05-18,What did you do to the fantasy page?. Used to work pretty well for fantasy.  Now I may as well just use the browser. Please fix this,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-05-17,"Y’all broke it. I have never written a review for this app… I never planned to. It worked wonderfully for what I use it for. It was beautiful. Y’all broke it today! Bring back the old fantasy layout! If I wanted the website view, I go to the website myself. Not only is it ugly to look at in the app, but it’s very difficult for people who have accessibility needs and it’s just a pain in the butt to try to navigate around! While I’m at it, it would be nice to have push notifications for news stories as well not just game day stuff",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-05-17,Poor user experience. Poor user experience. Certain sections do not work when selected. No one responds to “contact us” requests,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-04-15,"Stupid TV Deal. Why the F would you opt for a streaming only deal with a garbage provider who can’t televise games?

Absolutely trash run league",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-04-10,I would give 5 stars if. The app sent out push notifications for news and their other coverage instead of match day notifications,https://apps.apple.com/us/app/id397303467,4,ios,MLS Official App
appstore_mls_official_app,2023-04-05,"Still crappy!. Can’t even save my notifications for my team to start. Second, When i play a highlight it freezes up and i have to restart the app. Sooo beyond terrible. FIX THIS ITS 2023!",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-04-03,"Minor issue. It’s a good app, just whenever I try to do fantasy it says “error this player is locked” even if they are available",https://apps.apple.com/us/app/id397303467,4,ios,MLS Official App
appstore_mls_official_app,2023-03-25,"MLS Fantasy Has Needed Bug Fixes for Years. The app has always been slow and glitchy, but the most aggravating of these issues is with MLS Fantasy. Oftentimes you can make your entire team and as soon as you hit “save team” it erases all of your progress and makes you start over. Also, sometimes when I select my captain, it glitches and goes back to a random player as captain. Even the website erases my progress or crashes when setting the team. Extremely disappointing and makes me not want to play the game at all",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-03-25,"No Thanks Apple.. No pluses here, all minuses. At least on ESPN+ I could watch match replays of games I missed the night before or were being played simultaneously",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-03-20,"Make a widget!. I downloaded the app because I was hoping they would have a widget for my Home Screen that could display scores or current standings, but there are no widgets at all. Please consider making some for some easy-to-see info!",https://apps.apple.com/us/app/id397303467,5,ios,MLS Official App
appstore_mls_official_app,2023-03-12,"Buggy. After two or three different phones and multiple updates to this app, it continues to get stuck on the loading screen. When (or if) it loads, you constantly get told that there was an error, “megged!” The features are great once the app works",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-03-04,"Who are your developers, they need to be termed. Having checked the reviews, your app has had issues with logging people out and when starting the app you have to go through the setup again, for as far as a year back now. If you’re not going to fix it then what’s the point of having reviews for feedback?",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-02-27,"Could the font BE any smaller?. I’m NOT a fan of the tiny font for team names and game times as well as the team shield on the scores page. And speaking of scores, they’re also difficult to see - unless you’re wearing “readers” or using a magnifying glass. All of this makes it difficult to follow my team on this app (when using my iPhone). Not happy. Try again, please",https://apps.apple.com/us/app/id397303467,3,ios,MLS Official App
appstore_mls_official_app,2023-02-27,"App that doesn’t notify. I have emailed and I’m beyond upset. This app does not give any notifications. I only get notifications for the game , like goals and game start. But that’s not what I want , I want news , breaking news , trade information. Just like any sports app I have . 

Yes I have deleted and re downloaded this app multiple times, to no avail",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-02-27,Scoreboard. Please fix the scoreboard so you can see the score of both teams as you scroll the live matches,https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-02-26,Terrible app. Every time you open it it’s like the first time you downloaded it. Constantly have to re-login. Always crashes. Terrible app,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-02-25,"Why can’t the app just open?. Every time I open this app, I have to verify my favorite team and any other selections. This is so frustrating. I don’t have to do this with ESPN or any other app. Just open the app. It’s not that hard",https://apps.apple.com/us/app/id397303467,2,ios,MLS Official App
appstore_mls_official_app,2023-02-23,"MLS App Malfunction. I don’t think the current update to this app has allowed me to enter. Every time I go on the MLS app, I get shut back to the main menu",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-02-20,"Buggy mess. Like many reviews I find the content to be great and I actually like the new design touches they have implemented. 

Unfortunately, the app makes me pick my favorite team and news feed EVERYTIME I open it. Is overly annoying to the point I fatally use it anymore",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-01-28,Won’t save user settings. Have to repick my favorite teams every time I use the app. Geez,https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
appstore_mls_official_app,2023-01-15,"Not saving my settings or user account.. As a STLCity fan  I was excited to see our team added as a selection.  However, it does not save my user account or notification settings.  I have to pick my team every single time",https://apps.apple.com/us/app/id397303467,1,ios,MLS Official App
